X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
268,Par_E,DashedSentence,4,cond_A_cat,her,806,Mary saw a beautiful Siamese cat on her way home from work.
269,Par_E,DashedSentence,4,cond_A_cat,way,842,Mary saw a beautiful Siamese cat on her way home from work.
270,Par_E,DashedSentence,4,cond_A_cat,home,923,Mary saw a beautiful Siamese cat on her way home from work.
271,Par_E,DashedSentence,4,cond_A_cat,from,743,Mary saw a beautiful Siamese cat on her way home from work.
272,Par_E,DashedSentence,4,cond_A_cat,work,886,Mary saw a beautiful Siamese cat on her way home from work.
273,Par_E,DashedSentence,5,cond_A_cat,Joshua,529,Joshua said that purring cats are one of the most relaxing things to him.
274,Par_E,DashedSentence,5,cond_A_cat,said,848,Joshua said that purring cats are one of the most relaxing things to him.
275,Par_E,DashedSentence,5,cond_A_cat,that,735,Joshua said that purring cats are one of the most relaxing things to him.
276,Par_E,DashedSentence,5,cond_A_cat,purring,582,Joshua said that purring cats are one of the most relaxing things to him.
277,Par_E,DashedSentence,5,cond_A_cat,cats,735,Joshua said that purring cats are one of the most relaxing things to him.
278,Par_E,DashedSentence,5,cond_A_cat,are,834,Joshua said that purring cats are one of the most relaxing things to him.
279,Par_E,DashedSentence,5,cond_A_cat,one,789,Joshua said that purring cats are one of the most relaxing things to him.
280,Par_E,DashedSentence,5,cond_A_cat,of,978,Joshua said that purring cats are one of the most relaxing things to him.
281,Par_E,DashedSentence,5,cond_A_cat,the,243,Joshua said that purring cats are one of the most relaxing things to him.
282,Par_E,DashedSentence,5,cond_A_cat,most,278,Joshua said that purring cats are one of the most relaxing things to him.
283,Par_E,DashedSentence,5,cond_A_cat,relaxing,172,Joshua said that purring cats are one of the most relaxing things to him.
284,Par_E,DashedSentence,5,cond_A_cat,things,172,Joshua said that purring cats are one of the most relaxing things to him.
285,Par_E,DashedSentence,5,cond_A_cat,to,297,Joshua said that purring cats are one of the most relaxing things to him.
286,Par_E,DashedSentence,5,cond_A_cat,him,147,Joshua said that purring cats are one of the most relaxing things to him.
287,Par_E,DashedSentence,6,cond_A_cat,There,172,There was a contented cat looking out from the bookstore window.
288,Par_E,DashedSentence,6,cond_A_cat,was,298,There was a contented cat looking out from the bookstore window.
289,Par_E,DashedSentence,6,cond_A_cat,a,250,There was a contented cat looking out from the bookstore window.
290,Par_E,DashedSentence,6,cond_A_cat,contented,172,There was a contented cat looking out from the bookstore window.
291,Par_E,DashedSentence,6,cond_A_cat,cat,192,There was a contented cat looking out from the bookstore window.
292,Par_E,DashedSentence,6,cond_A_cat,looking,172,There was a contented cat looking out from the bookstore window.
293,Par_E,DashedSentence,6,cond_A_cat,out,259,There was a contented cat looking out from the bookstore window.
294,Par_E,DashedSentence,6,cond_A_cat,from,329,There was a contented cat looking out from the bookstore window.
295,Par_E,DashedSentence,6,cond_A_cat,the,334,There was a contented cat looking out from the bookstore window.
296,Par_E,DashedSentence,6,cond_A_cat,bookstore,172,There was a contented cat looking out from the bookstore window.
297,Par_E,DashedSentence,6,cond_A_cat,window,172,There was a contented cat looking out from the bookstore window.
298,Par_E,DashedSentence,7,cond_A_cat,The,256,The child told me that ginger cats are by far the cutest of them all.
299,Par_E,DashedSentence,7,cond_A_cat,child,172,The child told me that ginger cats are by far the cutest of them all.
300,Par_E,DashedSentence,7,cond_A_cat,told,329,The child told me that ginger cats are by far the cutest of them all.
301,Par_E,DashedSentence,7,cond_A_cat,me,199,The child told me that ginger cats are by far the cutest of them all.
302,Par_E,DashedSentence,7,cond_A_cat,that,239,The child told me that ginger cats are by far the cutest of them all.
303,Par_E,DashedSentence,7,cond_A_cat,ginger,172,The child told me that ginger cats are by far the cutest of them all.
304,Par_E,DashedSentence,7,cond_A_cat,cats,313,The child told me that ginger cats are by far the cutest of them all.
305,Par_E,DashedSentence,7,cond_A_cat,are,163,The child told me that ginger cats are by far the cutest of them all.
306,Par_E,DashedSentence,7,cond_A_cat,by,255,The child told me that ginger cats are by far the cutest of them all.
307,Par_E,DashedSentence,7,cond_A_cat,far,172,The child told me that ginger cats are by far the cutest of them all.
308,Par_E,DashedSentence,7,cond_A_cat,the,230,The child told me that ginger cats are by far the cutest of them all.
309,Par_E,DashedSentence,7,cond_A_cat,cutest,172,The child told me that ginger cats are by far the cutest of them all.
310,Par_E,DashedSentence,7,cond_A_cat,of,307,The child told me that ginger cats are by far the cutest of them all.
311,Par_E,DashedSentence,7,cond_A_cat,them,145,The child told me that ginger cats are by far the cutest of them all.
312,Par_E,DashedSentence,7,cond_A_cat,all,172,The child told me that ginger cats are by far the cutest of them all.
313,Par_E,DashedSentence,8,cond_A_cat,A,303,A large tom cat was often seen hanging out near the butcher shop.
314,Par_E,DashedSentence,8,cond_A_cat,large,172,A large tom cat was often seen hanging out near the butcher shop.
315,Par_E,DashedSentence,8,cond_A_cat,tom,217,A large tom cat was often seen hanging out near the butcher shop.
316,Par_E,DashedSentence,8,cond_A_cat,cat,165,A large tom cat was often seen hanging out near the butcher shop.
317,Par_E,DashedSentence,8,cond_A_cat,was,181,A large tom cat was often seen hanging out near the butcher shop.
318,Par_E,DashedSentence,8,cond_A_cat,often,172,A large tom cat was often seen hanging out near the butcher shop.
319,Par_E,DashedSentence,8,cond_A_cat,seen,244,A large tom cat was often seen hanging out near the butcher shop.
320,Par_E,DashedSentence,8,cond_A_cat,hanging,172,A large tom cat was often seen hanging out near the butcher shop.
321,Par_E,DashedSentence,8,cond_A_cat,out,255,A large tom cat was often seen hanging out near the butcher shop.
322,Par_E,DashedSentence,8,cond_A_cat,near,342,A large tom cat was often seen hanging out near the butcher shop.
323,Par_E,DashedSentence,8,cond_A_cat,the,231,A large tom cat was often seen hanging out near the butcher shop.
324,Par_E,DashedSentence,8,cond_A_cat,butcher,172,A large tom cat was often seen hanging out near the butcher shop.
325,Par_E,DashedSentence,8,cond_A_cat,shop,247,A large tom cat was often seen hanging out near the butcher shop.
326,Par_F,DashedSentence,4,cond_A_cat,Mary,157,Mary saw a beautiful Siamese cat on her way home from work.
327,Par_F,DashedSentence,4,cond_A_cat,saw,277,Mary saw a beautiful Siamese cat on her way home from work.
328,Par_F,DashedSentence,4,cond_A_cat,a,161,Mary saw a beautiful Siamese cat on her way home from work.
329,Par_F,DashedSentence,4,cond_A_cat,beautiful,172,Mary saw a beautiful Siamese cat on her way home from work.
330,Par_F,DashedSentence,4,cond_A_cat,Siamese,172,Mary saw a beautiful Siamese cat on her way home from work.
331,Par_F,DashedSentence,4,cond_A_cat,cat,172,Mary saw a beautiful Siamese cat on her way home from work.
332,Par_F,DashedSentence,4,cond_A_cat,on,172,Mary saw a beautiful Siamese cat on her way home from work.
333,Par_F,DashedSentence,4,cond_A_cat,her,201,Mary saw a beautiful Siamese cat on her way home from work.
334,Par_F,DashedSentence,4,cond_A_cat,way,179,Mary saw a beautiful Siamese cat on her way home from work.
335,Par_F,DashedSentence,4,cond_A_cat,home,148,Mary saw a beautiful Siamese cat on her way home from work.
336,Par_F,DashedSentence,4,cond_A_cat,from,204,Mary saw a beautiful Siamese cat on her way home from work.
337,Par_F,DashedSentence,4,cond_A_cat,work,222,Mary saw a beautiful Siamese cat on her way home from work.
338,Par_F,DashedSentence,5,cond_A_cat,Joshua,172,Joshua said that purring cats are one of the most relaxing things to him.
339,Par_F,DashedSentence,5,cond_A_cat,said,117,Joshua said that purring cats are one of the most relaxing things to him.
340,Par_F,DashedSentence,5,cond_A_cat,that,119,Joshua said that purring cats are one of the most relaxing things to him.
341,Par_F,DashedSentence,5,cond_A_cat,purring,172,Joshua said that purring cats are one of the most relaxing things to him.
342,Par_F,DashedSentence,5,cond_A_cat,cats,189,Joshua said that purring cats are one of the most relaxing things to him.
343,Par_F,DashedSentence,5,cond_A_cat,are,220,Joshua said that purring cats are one of the most relaxing things to him.
344,Par_F,DashedSentence,5,cond_A_cat,one,159,Joshua said that purring cats are one of the most relaxing things to him.
345,Par_F,DashedSentence,5,cond_A_cat,of,211,Joshua said that purring cats are one of the most relaxing things to him.
346,Par_F,DashedSentence,5,cond_A_cat,the,172,Joshua said that purring cats are one of the most relaxing things to him.
347,Par_F,DashedSentence,5,cond_A_cat,most,128,Joshua said that purring cats are one of the most relaxing things to him.
348,Par_F,DashedSentence,5,cond_A_cat,relaxing,172,Joshua said that purring cats are one of the most relaxing things to him.
349,Par_F,DashedSentence,5,cond_A_cat,things,172,Joshua said that purring cats are one of the most relaxing things to him.
350,Par_F,DashedSentence,5,cond_A_cat,to,172,Joshua said that purring cats are one of the most relaxing things to him.
351,Par_F,DashedSentence,5,cond_A_cat,him,96,Joshua said that purring cats are one of the most relaxing things to him.
352,Par_F,DashedSentence,6,cond_A_cat,There,172,There was a contented cat looking out from the bookstore window.
353,Par_F,DashedSentence,6,cond_A_cat,was,172,There was a contented cat looking out from the bookstore window.
354,Par_F,DashedSentence,6,cond_A_cat,a,160,There was a contented cat looking out from the bookstore window.
355,Par_F,DashedSentence,6,cond_A_cat,contented,172,There was a contented cat looking out from the bookstore window.
356,Par_F,DashedSentence,6,cond_A_cat,cat,100,There was a contented cat looking out from the bookstore window.
357,Par_F,DashedSentence,6,cond_A_cat,looking,172,There was a contented cat looking out from the bookstore window.
358,Par_F,DashedSentence,6,cond_A_cat,out,172,There was a contented cat looking out from the bookstore window.
359,Par_F,DashedSentence,6,cond_A_cat,from,142,There was a contented cat looking out from the bookstore window.
360,Par_F,DashedSentence,6,cond_A_cat,the,121,There was a contented cat looking out from the bookstore window.
361,Par_F,DashedSentence,6,cond_A_cat,bookstore,172,There was a contented cat looking out from the bookstore window.
362,Par_F,DashedSentence,6,cond_A_cat,window,172,There was a contented cat looking out from the bookstore window.
363,Par_F,DashedSentence,7,cond_A_cat,The,172,The child told me that ginger cats are by far the cutest of them all.
364,Par_F,DashedSentence,7,cond_A_cat,child,172,The child told me that ginger cats are by far the cutest of them all.
365,Par_F,DashedSentence,7,cond_A_cat,told,103,The child told me that ginger cats are by far the cutest of them all.
366,Par_F,DashedSentence,7,cond_A_cat,me,172,The child told me that ginger cats are by far the cutest of them all.
367,Par_F,DashedSentence,7,cond_A_cat,that,127,The child told me that ginger cats are by far the cutest of them all.
368,Par_F,DashedSentence,7,cond_A_cat,ginger,172,The child told me that ginger cats are by far the cutest of them all.
369,Par_F,DashedSentence,7,cond_A_cat,cats,172,The child told me that ginger cats are by far the cutest of them all.
370,Par_F,DashedSentence,7,cond_A_cat,are,125,The child told me that ginger cats are by far the cutest of them all.
371,Par_F,DashedSentence,7,cond_A_cat,by,136,The child told me that ginger cats are by far the cutest of them all.
372,Par_F,DashedSentence,7,cond_A_cat,far,98,The child told me that ginger cats are by far the cutest of them all.
373,Par_F,DashedSentence,7,cond_A_cat,the,106,The child told me that ginger cats are by far the cutest of them all.
374,Par_F,DashedSentence,7,cond_A_cat,cutest,172,The child told me that ginger cats are by far the cutest of them all.
375,Par_F,DashedSentence,7,cond_A_cat,of,109,The child told me that ginger cats are by far the cutest of them all.
376,Par_F,DashedSentence,7,cond_A_cat,them,104,The child told me that ginger cats are by far the cutest of them all.
377,Par_F,DashedSentence,7,cond_A_cat,all,172,The child told me that ginger cats are by far the cutest of them all.
378,Par_F,DashedSentence,8,cond_A_cat,A,172,A large tom cat was often seen hanging out near the butcher shop.
379,Par_F,DashedSentence,8,cond_A_cat,large,172,A large tom cat was often seen hanging out near the butcher shop.
380,Par_F,DashedSentence,8,cond_A_cat,tom,172,A large tom cat was often seen hanging out near the butcher shop.
381,Par_F,DashedSentence,8,cond_A_cat,cat,99,A large tom cat was often seen hanging out near the butcher shop.
382,Par_F,DashedSentence,8,cond_A_cat,was,124,A large tom cat was often seen hanging out near the butcher shop.
383,Par_F,DashedSentence,8,cond_A_cat,often,172,A large tom cat was often seen hanging out near the butcher shop.
384,Par_F,DashedSentence,8,cond_A_cat,seen,172,A large tom cat was often seen hanging out near the butcher shop.
385,Par_F,DashedSentence,8,cond_A_cat,hanging,172,A large tom cat was often seen hanging out near the butcher shop.
386,Par_F,DashedSentence,8,cond_A_cat,out,110,A large tom cat was often seen hanging out near the butcher shop.
387,Par_F,DashedSentence,8,cond_A_cat,near,104,A large tom cat was often seen hanging out near the butcher shop.
388,Par_F,DashedSentence,8,cond_A_cat,the,172,A large tom cat was often seen hanging out near the butcher shop.
389,Par_F,DashedSentence,8,cond_A_cat,butcher,172,A large tom cat was often seen hanging out near the butcher shop.
390,Par_F,DashedSentence,8,cond_A_cat,shop,129,A large tom cat was often seen hanging out near the butcher shop.
391,Par_G,DashedSentence,4,cond_A_cat,Mary,325,Mary saw a beautiful Siamese cat on her way home from work.
392,Par_G,DashedSentence,4,cond_A_cat,saw,304,Mary saw a beautiful Siamese cat on her way home from work.
393,Par_G,DashedSentence,4,cond_A_cat,a,264,Mary saw a beautiful Siamese cat on her way home from work.
394,Par_G,DashedSentence,4,cond_A_cat,beautiful,172,Mary saw a beautiful Siamese cat on her way home from work.
